"","origincityLabel","origincountry","originlat","originlong","originpopulation","sistercityLabel","destinationlat","destinationlong","destinationpopulation","destination_countryLabel","dist","eu","samecountry","typecountry"
"7194","Mönchengladbach","Germany",51.2,6.4333333333333,259996,"Bradford",53.794,-1.751,76996,"United Kingdom",624,"EU","different","EU"
"7195","Augsburg","Germany",48.371666666667,10.898333333333,288631,"Inverness",57.483888888889,-4.2258333333333,NA,"United Kingdom",1427,"EU","different","EU"
"7196","Bad Vilbel","Germany",50.177591,8.735531,32584,"Glossop",53.4435,-1.9489,NA,"United Kingdom",818,"EU","different","EU"
"7197","Koblenz","Germany",50.359722222222,7.5977777777778,112586,"London Borough of Haringey",51.601632,-0.112915,272900,"United Kingdom",557,"EU","different","EU"
"7198","Herten","Germany",51.6,7.1333333333333,NA,"Doncaster",53.516,-1.133,109805,"United Kingdom",598,"EU","different","EU"
"7199","Emden","Germany",53.366944444444,7.2061111111111,50694,"London Borough of Hillingdon",51.5,-0.45,297700,"United Kingdom",559,"EU","different","EU"
"7200","Neuwied","Germany",50.428611111111,7.4613888888889,NA,"London Borough of Bromley",51.333333333333,0.083333333333333,324900,"United Kingdom",527,"EU","different","EU"
"7201","Lörrach","Germany",47.615555555556,7.6613888888889,48601,"Chester",53.2,-2.8833333333333,81340,"United Kingdom",970,"EU","different","EU"
"7202","Nördlingen","Germany",48.85,10.5,18275,"Adur",50.8333,-0.266667,63400,"United Kingdom",802,"EU","different","EU"
"7203","Bad Wildungen","Germany",51.116666666667,9.1166666666667,16777,"Saffron Walden",52.0262,0.2449,NA,"United Kingdom",621,"EU","different","EU"
"7204","Limburg an der Lahn","Germany",50.383333333333,8.0666666666667,34255,"Lichfield",52.6835,-1.82653,NA,"United Kingdom",730,"EU","different","EU"
"7205","Paderborn","Germany",51.716666666667,8.7666666666667,148126,"Bolton",53.583333333333,-2.4333333333333,NA,"United Kingdom",783,"EU","different","EU"
"7206","Oberhausen","Germany",51.55,6.85,210934,"Middlesbrough",54.573888888889,-1.2333333333333,NA,"United Kingdom",636,"EU","different","EU"
"7207","Mülheim an der Ruhr","Germany",51.428333333333,6.8788888888889,169278,"Darlington",54.522777777778,-1.5572222222222,NA,"United Kingdom",661,"EU","different","EU"
"7208","Hann. Münden","Germany",51.416666666667,9.65,24072,"London Borough of Hackney",51.533333333333,-0.083333333333333,269000,"United Kingdom",674,"EU","different","EU"
"7209","Xanten","Germany",51.662222222222,6.4538888888889,21281,"Salisbury",51.074,-1.7936,40302,"United Kingdom",576,"EU","different","EU"
"7210","Altena","Germany",51.3,7.6666666666667,17270,"Blackburn",53.7449,-2.4769,NA,"United Kingdom",737,"EU","different","EU"
"7211","Schongau","Germany",47.816666666667,10.9,10182,"Abingdon",51.666944444444,-1.2827777777778,NA,"United Kingdom",973,"EU","different","EU"
"7212","Wesseling","Germany",50.816666666667,6.9666666666667,NA,"West Devon",50.633333333333,-4.1,54400,"United Kingdom",778,"EU","different","EU"
"7213","Krefeld","Germany",51.333333333333,6.5666666666667,225144,"Leicester",52.633333333333,-1.1333333333333,NA,"United Kingdom",546,"EU","different","EU"
"7214","Stuttgart","Germany",48.776111111111,9.1775,623738,"St Helens",53.4541,-2.7461,NA,"United Kingdom",980,"EU","different","EU"
"7215","Essen","Germany",51.458069,7.014761,582624,"Sunderland",54.9,-1.3802777777778,NA,"United Kingdom",677,"EU","different","EU"
"7216","Cuxhaven","Germany",53.866666666667,8.7,48221,"Penzance",50.087777777778,-5.5477777777778,NA,"United Kingdom",1060,"EU","different","EU"
"7217","Schleswig","Germany",54.515277777778,9.5697222222222,24035,"London Borough of Hillingdon",51.5,-0.45,297700,"United Kingdom",749,"EU","different","EU"
"7218","Otterndorf","Germany",53.8,8.9,7150,"Sheringham",52.933333333333,1.2166666666667,NA,"United Kingdom",519,"EU","different","EU"
"7219","Hürth","Germany",50.8775,6.8761111111111,59496,"Thetford",52.41,0.74,NA,"United Kingdom",456,"EU","different","EU"
"7220","Kelkheim","Germany",50.137986111111,8.4525,NA,"High Wycombe",51.621666666667,-0.75166666666667,NA,"United Kingdom",666,"EU","different","EU"
"7221","Duisburg","Germany",51.432222222222,6.7611111111111,491231,"Portsmouth",50.795277777778,-1.0888888888889,NA,"United Kingdom",552,"EU","different","EU"
"7222","Koblenz","Germany",50.359722222222,7.5977777777778,112586,"Norwich",52.628056,1.299167,213166,"United Kingdom",503,"EU","different","EU"
"7223","Wilhelmshaven","Germany",53.516666666667,8.1333333333333,75728,"Dunfermline",56.071388888889,-3.4616666666667,NA,"United Kingdom",795,"EU","different","EU"
"7224","Soest","Germany",51.571111111111,8.1091666666667,NA,"Bangor",53.216666666667,-4.1166666666667,NA,"United Kingdom",848,"EU","different","EU"
"7225","Bottrop","Germany",51.524722222222,6.9227777777778,116055,"Blackpool",53.816666666667,-3.05,NA,"United Kingdom",718,"EU","different","EU"
"7226","Gutach im Breisgau","Germany",48.117777777778,7.9897222222222,4294,"Worthing",50.814711111111,-0.37138611111111,104600,"United Kingdom",674,"EU","different","EU"
"7227","Hennef (Sieg)","Germany",50.783333333333,7.2833333333333,NA,"Banbury",52.061388888889,-1.3391666666667,NA,"United Kingdom",614,"EU","different","EU"
"7228","Itzehoe","Germany",53.925,9.5163888888889,31771,"Cirencester",51.719,-1.968,NA,"United Kingdom",809,"EU","different","EU"
"7229","Langenhagen","Germany",52.439444444444,9.74,53323,"London Borough of Southwark",51.45,-0.083333333333333,308900,"United Kingdom",682,"EU","different","EU"
"7230","Kornwestheim","Germany",48.859722222222,9.185,32680,"Eastleigh",50.966666666667,-1.35,NA,"United Kingdom",789,"EU","different","EU"
"7231","Osterode am Harz","Germany",51.728611111111,10.252222222222,NA,"Scarborough",54.283333333333,-0.4,NA,"United Kingdom",766,"EU","different","EU"
"7232","Witzenhausen","Germany",51.341666666667,9.8569444444444,14701,"Filton",51.5293,-2.5692,NA,"United Kingdom",861,"EU","different","EU"
"7233","Havelberg","Germany",52.825,12.074444444444,6619,"Warwick",52.28,-1.59,NA,"United Kingdom",924,"EU","different","EU"
"7234","Remscheid","Germany",51.183333333333,7.2,109499,"Wansbeck",55.169,-1.574,NA,"United Kingdom",733,"EU","different","EU"
"7235","Castrop-Rauxel","Germany",51.55,7.3166666666667,74220,"Wakefield",53.683,-1.499,333800,"United Kingdom",640,"EU","different","EU"
"7236","Peine","Germany",52.320277777778,10.233611111111,49759,"Rochdale",53.6136,-2.161,NA,"United Kingdom",841,"EU","different","EU"
"7237","Güglingen","Germany",49.066666666667,9,6089,"Dorking",51.234,-0.3318,NA,"United Kingdom",707,"EU","different","EU"
"7238","Bad Neustadt an der Saale","Germany",50.321944444444,10.216111111111,15154,"Pershore",52.114,-2.08,NA,"United Kingdom",878,"EU","different","EU"
"7239","Hemsbach","Germany",49.590277777778,8.6563888888889,12009,"Wareham",50.685,-2.108,NA,"United Kingdom",776,"EU","different","EU"
"7240","Husum","Germany",54.476944444444,9.0511111111111,22430,"Kidderminster",52.3885,-2.249,NA,"United Kingdom",783,"EU","different","EU"
"7241","Schotten","Germany",50.5,9.1166666666667,NA,"Maybole",55.3545,-4.68149,NA,"United Kingdom",1068,"EU","different","EU"
"7242","Wertheim am Main","Germany",49.75,9.516667,23405,"Huntingdon",52.3364,-0.1717,NA,"United Kingdom",735,"EU","different","EU"
"7243","Bassum","Germany",52.849444444444,8.7266666666667,15634,"Spilsby",53.1727,0.0931,NA,"United Kingdom",578,"EU","different","EU"
"7244","Rüsselsheim am Main","Germany",49.995,8.4119444444444,NA,"Rugby",52.37,-1.26,NA,"United Kingdom",723,"EU","different","EU"
"7245","Eckernförde","Germany",54.474166666667,9.8377777777778,21859,"Macclesfield",53.2581,-2.1274,NA,"United Kingdom",795,"EU","different","EU"
"7246","Bad Kötzting","Germany",49.176944444444,12.855,6805,"Sherborne",50.9491,-2.5183,9350,"United Kingdom",1113,"EU","different","EU"
"7247","Vellmar","Germany",51.35,9.4666666666667,NA,"Bewdley",52.375238888889,-2.3162388888889,NA,"United Kingdom",816,"EU","different","EU"
"7248","Traunstein","Germany",47.866666666667,12.633333333333,17349,"Haywards Heath",51.0048,-0.0979,NA,"United Kingdom",983,"EU","different","EU"
"7249","Velbert","Germany",51.333333333333,7.05,84522,"Corby",52.491388888889,-0.69638888888889,NA,"United Kingdom",546,"EU","different","EU"
"7250","Besigheim","Germany",48.998888888889,9.1413888888889,11951,"Newton Abbot",50.5403,-3.6087,NA,"United Kingdom",930,"EU","different","EU"
"7251","Elzach","Germany",48.174722222222,8.0716666666667,NA,"Worthing",50.814711111111,-0.37138611111111,104600,"United Kingdom",676,"EU","different","EU"
"7252","Simbach am Inn","Germany",48.266666666667,13.016666666667,8697,"Skipton",53.962,-2.017,NA,"United Kingdom",1222,"EU","different","EU"
"7253","Reutlingen","Germany",48.483333333333,9.2166666666667,114427,"Ellesmere Port",53.279,-2.897,NA,"United Kingdom",1001,"EU","different","EU"
"7254","Leichlingen","Germany",51.116666666667,7.0166666666667,NA,"Henley-on-Thames",51.536111111111,-0.90277777777778,NA,"United Kingdom",552,"EU","different","EU"
"7255","Bielefeld","Germany",52.016666666667,8.5166666666667,329327,"Rochdale",53.6136,-2.161,NA,"United Kingdom",738,"EU","different","EU"
"7256","Bad Münstereifel","Germany",50.553055555556,6.7661111111111,17367,"Ashford",51.1465,0.8676,NA,"United Kingdom",419,"EU","different","EU"
"7257","Königswinter","Germany",50.683333333333,7.1833333333333,40702,"Cleethorpes",53.5533,-0.02155,NA,"United Kingdom",586,"EU","different","EU"
"7258","Künzell","Germany",50.55,9.7166666666667,NA,"Rustington",50.810188888889,-0.50521111111111,NA,"United Kingdom",720,"EU","different","EU"
"7259","Filderstadt","Germany",48.666666666667,9.2166666666667,44721,"Selby",53.781789,-1.070309,NA,"United Kingdom",913,"EU","different","EU"
"7260","Waltrop","Germany",51.616666666667,7.3833333333333,NA,"Herne Bay",51.3706,1.127,NA,"United Kingdom",434,"EU","different","EU"
"7261","Herne","Germany",51.55,7.2166666666667,155851,"Wakefield",53.683,-1.499,333800,"United Kingdom",634,"EU","different","EU"
"7262","Niebüll","Germany",54.788055555556,8.8297222222222,8752,"Malmesbury",51.5848,-2.0996,NA,"United Kingdom",809,"EU","different","EU"
"7263","Menden (Sauerland)","Germany",51.433333333333,7.8,NA,"Flintshire",53.217469444444,-3.1431666666667,NA,"United Kingdom",769,"EU","different","EU"
"7264","Waghäusel","Germany",49.25,8.5169444444444,20378,"Caldicot",51.590833333333,-2.7491666666667,NA,"United Kingdom",838,"EU","different","EU"
"7265","Brühl","Germany",50.833333333333,6.9,44768,"Royal Leamington Spa",52.292,-1.537,NA,"United Kingdom",605,"EU","different","EU"
"7266","Blaubeuren","Germany",48.411944444444,9.785,12087,"Brecknockshire",52,-3.41667,NA,"United Kingdom",1019,"EU","different","EU"
"7267","Haan","Germany",51.193055555556,7.0130555555556,NA,"Berwick-upon-Tweed",55.766666666667,-2,NA,"United Kingdom",783,"EU","different","EU"
"7268","Dortmund","Germany",51.513888888889,7.4652777777778,586181,"Leeds",53.799166666667,-1.5491666666667,774100,"United Kingdom",658,"EU","different","EU"
"7269","Langerwehe","Germany",50.816666666667,6.3497222222222,NA,"Exmouth",50.62,-3.413,NA,"United Kingdom",687,"EU","different","EU"
"7270","Plattling","Germany",48.766666666667,12.866666666667,12428,"Selkirk",55.533333333333,-2.8333333333333,NA,"United Kingdom",1304,"EU","different","EU"
"7271","Datteln","Germany",51.653888888889,7.3416666666667,34521,"Cannock",52.688,-2.029,NA,"United Kingdom",649,"EU","different","EU"
"7272","Ochsenfurt","Germany",49.65,10.066666666667,11155,"Wimborne Minster",50.804,-1.978,NA,"United Kingdom",865,"EU","different","EU"
"7273","Dorsten","Germany",51.66,6.9641666666667,75431,"Newtownabbey",54.657,-5.907,NA,"United Kingdom",919,"EU","different","EU"
"7274","Neu-Isenburg","Germany",50.055763888889,8.6970833333333,36354,"Dacorum",51.766666666667,-0.53333333333333,151400,"United Kingdom",674,"EU","different","EU"
"7275","Gütersloh","Germany",51.9,8.3833333333333,97699,"Broxtowe",52.95,-1.27,112300,"United Kingdom",664,"EU","different","EU"
"7276","Unterhaching","Germany",48.065833333333,11.61,17260,"Witney",51.78,-1.49,NA,"United Kingdom",1023,"EU","different","EU"
"7277","Bad Salzuflen","Germany",52.0875,8.7505555555556,52277,"Bridlington",54.088,-0.2004,NA,"United Kingdom",637,"EU","different","EU"
"7278","Esslingen am Neckar","Germany",48.740555555556,9.3108333333333,90378,"Neath Port Talbot County Borough",51.645555555556,-3.745,NA,"United Kingdom",982,"EU","different","EU"
"7279","Rinteln","Germany",52.190555555556,9.0813888888889,NA,"Kendal",54.326,-2.745,NA,"United Kingdom",821,"EU","different","EU"
"7280","Montabaur","Germany",50.4375,7.8258333333333,12600,"Brackley",52.032,-1.147,NA,"United Kingdom",649,"EU","different","EU"
"7281","Iserlohn","Germany",51.383333333333,7.6666666666667,93119,"Wrexham",53.0463,-2.9932,NA,"United Kingdom",749,"EU","different","EU"
"7282","Rastatt","Germany",48.857222222222,8.2030555555556,47586,"Woking",51.316111111111,-0.56111111111111,NA,"United Kingdom",682,"EU","different","EU"
"7283","Ratingen","Germany",51.3,6.85,87943,"Cramlington",55.082,-1.585,NA,"United Kingdom",701,"EU","different","EU"
"7284","Ettlingen","Germany",48.933333333333,8.4,38861,"Clevedon",51.438,-2.854,NA,"United Kingdom",847,"EU","different","EU"
"7285","Hersbruck","Germany",49.508055555556,11.432777777778,11479,"Lossiemouth",57.7167,-3.28333,NA,"United Kingdom",1327,"EU","different","EU"
"7286","Norderstedt","Germany",53.706388888889,10.010277777778,76712,"Oadby and Wigston",52.592,-1.095,55800,"United Kingdom",750,"EU","different","EU"
"7287","Heilbronn","Germany",49.15,9.2166666666667,122567,"Neath Port Talbot County Borough",51.645555555556,-3.745,NA,"United Kingdom",958,"EU","different","EU"
"7288","Celle","Germany",52.625555555556,10.0825,69748,"Tavistock",50.545,-4.15,11018,"United Kingdom",1008,"EU","different","EU"
"7289","Bensheim","Germany",49.681111111111,8.6227777777778,39368,"Amersham",51.666666666667,-0.63333333333333,NA,"United Kingdom",688,"EU","different","EU"
"7290","Cottbus","Germany",51.760555555556,14.334166666667,99595,"Nuneaton and Bedworth",52.5218,-1.4676,126300,"United Kingdom",1079,"EU","different","EU"
"7291","Herxheim","Germany",49.146944444444,8.22,NA,"Ilfracombe",51.208,-4.12,NA,"United Kingdom",907,"EU","different","EU"
"7292","Landshut","Germany",48.539722222222,12.150833333333,69211,"Elgin",57.646388888889,-3.3152777777778,23128,"United Kingdom",1440,"EU","different","EU"
"7293","Ingolstadt","Germany",48.763611111111,11.426111111111,133323,"Kirkcaldy",56.110730555556,-3.1673694444444,48108,"United Kingdom",1278,"EU","different","EU"
"7294","Bebra","Germany",50.971111111111,9.7902777777778,13789,"Knaresborough",54.0084,-1.467,NA,"United Kingdom",832,"EU","different","EU"
"7295","Graben-Neudorf","Germany",49.159166666667,8.4894444444444,11571,"Usk",51.703611111111,-2.9019444444444,NA,"United Kingdom",854,"EU","different","EU"
"7296","Alfeld","Germany",51.988611111111,9.8269444444444,19081,"Wakefield",53.683,-1.499,333800,"United Kingdom",783,"EU","different","EU"
"7297","Gifhorn","Germany",52.488611111111,10.546388888889,41518,"Dumfries",55.066666666667,-3.6166666666667,32914,"United Kingdom",972,"EU","different","EU"
"7298","Aalen","Germany",48.837222222222,10.093611111111,67344,"Christchurch",50.73,-1.78,NA,"United Kingdom",877,"EU","different","EU"
"7299","Eppingen","Germany",49.133333333333,8.9166666666667,21094,"Epping",51.7004,0.1087,NA,"United Kingdom",686,"EU","different","EU"
"7300","Hildesheim","Germany",52.15,9.95,105439,"Weston-super-Mare",51.346111111111,-2.9769444444444,76143,"United Kingdom",893,"EU","different","EU"
"7301","Friedberg","Germany",48.35,10.983333333333,25580,"Chippenham",51.4585,-2.1158,NA,"United Kingdom",998,"EU","different","EU"
"7302","Braunfels","Germany",50.5175,8.3888888888889,11510,"Newbury",51.4009,-1.3235,NA,"United Kingdom",687,"EU","different","EU"
"7303","Leverkusen","Germany",51.033333333333,6.9833333333333,162738,"Bracknell Forest",51.417222,-0.746944,119000,"United Kingdom",540,"EU","different","EU"
"7304","Königslutter am Elm","Germany",52.25,10.816666666667,NA,"Taunton",51.019166666667,-3.1,NA,"United Kingdom",969,"EU","different","EU"
"7305","Hanau","Germany",50.133333333333,8.9166666666667,90934,"Dartford",51.45,0.21666666666667,NA,"United Kingdom",628,"EU","different","EU"
"7306","Mosbach","Germany",49.35,9.133333,22781,"Lymington",50.75,-1.55,NA,"United Kingdom",778,"EU","different","EU"
"7307","Brilon","Germany",51.396388888889,8.5702777777778,26232,"Thurso",58.596111111111,-3.5211111111111,8721,"United Kingdom",1108,"EU","different","EU"
"7308","Heiligenhaus","Germany",51.3265,6.971,NA,"Mansfield",53.1435,-1.1963,NA,"United Kingdom",591,"EU","different","EU"
"7309","Dorsten","Germany",51.66,6.9641666666667,75431,"Crawley",51.1157,-0.1937,NA,"United Kingdom",500,"EU","different","EU"
"7310","Siegen","Germany",50.875555555556,8.0166666666667,102355,"Leeds",53.799166666667,-1.5491666666667,774100,"United Kingdom",726,"EU","different","EU"
"7311","Passau","Germany",48.566666666667,13.466666666667,50566,"Dumfries",55.066666666667,-3.6166666666667,32914,"United Kingdom",1373,"EU","different","EU"
"7312","Pulheim","Germany",51,6.8,NA,"Fareham",50.85,-1.18,NA,"United Kingdom",559,"EU","different","EU"
"7313","Kulmbach","Germany",50.1,11.433333333333,26217,"Kilmarnock",55.611666666667,-4.4944444444444,NA,"United Kingdom",1228,"EU","different","EU"
"7314","Schwäbisch Hall","Germany",49.112222222222,9.7375,37452,"Loughborough",52.7705,-1.2046,NA,"United Kingdom",867,"EU","different","EU"
"7315","Rüdesheim am Rhein","Germany",49.979027777778,7.9234027777778,9773,"Swanage",50.61,-1.96,NA,"United Kingdom",705,"EU","different","EU"
"7316","Idar-Oberstein","Germany",49.701944444444,7.3252777777778,NA,"Margate",51.385,1.3838,NA,"United Kingdom",459,"EU","different","EU"
"7317","Felsberg","Germany",51.134608,9.421536,10624,"Cheddar",51.2785,-2.7777,NA,"United Kingdom",849,"EU","different","EU"
"7318","Wiesbaden","Germany",50.082083333333,8.2413611111111,276218,"Royal Tunbridge Wells",51.132,0.263,NA,"United Kingdom",575,"EU","different","EU"
