,title,abstract,link,volume
592,"The visions of Luciano Perez, contemporary native American Shaman","This paper presents an interview on the visions of the contemporary Native American shaman Luciano Perez. Born of southern Mexican Indian (P'urepecha) ancestry in Laredo, Texas, on 31 December 1950, he was trained in shamanic practice by the Lakota Sioux spiritual leader Leonard Crow Dog. He begins the interview with general comments on visions, how he experiences them and how they have matured him as a visionary providing him with spirit contact, revelation and power. He then remembers visions in childhood of the ‘little people’ and of hearing voices calling him. His first adult experience was a revelatory vision at the beginning of his spiritual quest (1973). Finally, he reports a healing vision from 1989 in a chiropractor's office where he sought medical help for severe back pain.",https://www.tandfonline.com/doi/abs/10.1006/reli.1993.1028,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-23
593,"Deviant scripturalism and ritual satanic abuse part two: Possible Masonic, Mormon, Magick, and Pagan influences","Having shown in a previous paper the possible Judeo–Christian influences that may exist in ritual satanic abuse, this study compares portions of people's accounts (using interviews and diaries from several alleged survivors), with doctrinal precedents for satanic ritual abuse in deviant interpretations of Masonic, Mormon, Magick, and Pagan traditions.1 ",https://www.tandfonline.com/doi/abs/10.1006/reli.1993.1029,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-23
594,The medieval mappaemundi: Toward an archaeology of sacred cartography,"Scholars have long been fascinated by the curious world portrayed in the circular world maps (mappaemundi) that were drawn by medieval monks and other learned individuals during the European Middle Ages. For students of the history of cartography, however, the mappaemundi represent the nadir of the science of map‐making, bearing witness to the thousand‐year period which saw the abandonment of carefully‐calculated spatial representation and the emergence in its place of religious cosmography. To cartographers, these maps, bearing no resemblance to objective reality, are of little or no scientific value, but merely a reminder of a truly Dark Age.",https://www.tandfonline.com/doi/abs/10.1006/reli.1993.1019,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-23
595,A cross‐cultural adventure: The transformation of Ronald Nixon,"It was very rare for a Westerner to cross over into traditional Hindu culture during the British period of Indian history. One figure to do so, however, was Ronald Nixon, who later came to be known by the name Krishnaprem and was recognized as a Hindu saint by many Indians of his day. This paper explores the life and thought of Krishnaprem by examining both his own published works and private sources. It investigates the way in which he negotiated resistant boundaries within Hindu culture and highlights the nature of his move from those dimensions of Hindu culture that were publicly acceptable to Western intellectuals into those private realms which were not. The life story of Ronald Nixon provides good opportunity for cross‐cultural considerations and challenges many of the assumptions held in the academy regarding cultural boundaries.",https://www.tandfonline.com/doi/abs/10.1006/reli.1993.1020,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-23
596,Deviant scripturalism and ritual satanic abuse part one: Possible Judeo‐Christian influences,"Sociologists are locked in a contentious debate with mental health personnel over the reality of intergenerational satanic abuse. Prominent sociologists insist that the satanic accounts are part of a moral panic fuelled by the media, conservative churches, and professionals who use directive, suggestive, or leading questions in their counselling and interviewing sessions. Many therapists, in contrast, are convinced that the intensity of their clients’ horrific memories along with the basic similarities of many clients’ accounts strongly suggest that the ritual abuse accounts are true. Drawing from the discipline of religious studies, this study argues that readily accessible religious texts that often are central to our culture may provide inspiration to people who either want to sanctify their deviance or venerate the reputed god of this world (i.e. Satan). Using interviews and diaries from several alleged survivors, this study compares excerpts from their accounts with doctrinal precedents for satanic ritual abuse in deviant interpretations of the Judeo‐Christian tradition. While the article stops short of stating that intergenerational satanic accounts are true, it insists that at least some of them are plausible.1 ",https://www.tandfonline.com/doi/abs/10.1006/reli.1993.1021,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-23
597,The new social psychology of France: The Girardian School,"Like Lacan, Girard's thought is centered not on appetite for objects but on the relation between the self and the subjectivity of the other, in this case by way of what Girard calls ‘mimesis’, a tendency to imitate not only the actions but also the inward attitudes, and especially the desires, of others; prompted by a sense of deficiency, we seek out something to desire, hoping to attain through it the ontological plenitude symbolized for us by the (god‐like) ‘mediator’ or model of our desire. Girard's theory of social origins is rooted in the idea that mimesis leads to generalized conflict which becomes resolved through a ‘victimizing mechanism’ culminating in a ‘sacrifice’. Girardian political economists, such as Paul Dumouchel, Jean‐Pierre Dupuy, and André Orléan, have drawn on these ideas in analyzing market mechanisms and the concepts of wealth and value. Jean‐Michel Oughourlian, a psychiatrist, has applied them to the analysis of suggestion and hypnosis, hysteria, and possession. The Girardian economists’ unmasking of the idea of wealth as an idol symbolizing our fascination with images of ontological plenitude adds a new element to the traditional Christian critique of avarice as well as the Buddhist critique of desire, and Oughourlian's analysis of the phenomena of possession and sorcery throws a new light both on traditional Wester demonology and on rituals of possession.",https://www.tandfonline.com/doi/abs/10.1006/reli.1993.1023,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-23
598,"The New Age in Cultural Context: The Premodern, the Modern and the Postmodern","This issue attends to a relatively ill‐explored, albeit culturally well‐established, topic. Serving to introduce the contributions, an initial task is to characterize the New Age. It is suggested that there is a dominant lingua franca, to do with ‘self religiosity’. Another task is to locate the New Age with reference to the premodern, the modern and the postmodern ‘conditions’. Arguing that the New Age has two main wings, and that it can also be used in consumeristic fashion, it is possible to tease out the various ways in which the three conditions have contributed to its development. Finally, attention is paid to the question of whether the New Age is of any real significance.",https://www.tandfonline.com/doi/abs/10.1006/reli.1993.1010,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-23
599,Death in the new age,"Modern death is characterized by secularization, and the related features of medical‐ization, privatization and individualism, and is increasingly criticized from an expressivist position. This is the context in which a considerable volume of New Age writing on death and dying has emerged. The article explores New Age concepts of the soul and of reincarnation, the basis for these beliefs and the effect they have on care of the dying, the willingness of New Age carers to let the dying person be him or herself, and New Age theodicies. It is concluded that the New Age concern with the soul of the dying represents a significant attempt to reverse the secularization of death, though the success of this endeavour may be undermined by emphasis on the variety of personal experience and meaning.",https://www.tandfonline.com/doi/abs/10.1006/reli.1993.1012,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-23
600,Reinventing the celts,"This paper, based largely upon fieldwork in Glastonbury, gives an overview of some of the beliefs and speculations about Celts and Druids which are now circulating in certain New Age circles. In addition to some innovative ideas, elements of this new received wisdom are redolent of the antiquarian speculation of the 18th century. However, ‘Celticity’ is now being regarded by New Agers primarily as a quality rather than a matter of historical or geographical fact, and the Celts, with their enlightened priests the Druids, have become the Noble Savages of Britain.",https://www.tandfonline.com/doi/abs/10.1006/reli.1993.1013,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-23
601,"The premodern and the postmodern: Some parallels, with special reference to Hinduism","Insofar as the postmodern exists, it is held to represent a break with the modern, a break no less radical than that of the modern with the premodern. In this paper I point to certain similarities between on the one hand what are said to be key aspects of the postmodern and on the other hand the premodern. It may well be fruitful to look for further parallels on either side of modernity.",https://www.tandfonline.com/doi/abs/10.1006/reli.1993.1014,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-23
602,Post‐Christian spiritualities,"This article examines the rise of post‐Christian spiritualities in the last three decades. Attention is first given to feminist versions of such spirituality (popular as well as academic), since these seem to be amongst the earliest and most influential forms of post‐Christian spirituality. It is then argued that very similar forms of spirituality are found within contemporary Christianity, and that all are forms of what is identified as ‘the New Spirituality’. The features, origins and influence of this New Spirituality are examined, and its relation to traditional Christianity, the New Age, modernity and post‐modernity briefly assessed.",https://www.tandfonline.com/doi/abs/10.1006/reli.1993.1015,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-23
603,The puzzling rabbis,"Religion is one of the cultural systems that attempts to deal with human puzzlement. This paper uses the metaphor of the puzzle to make sense of what has always been a disconcerting feature of rabbinic Judaism, namely, the rabbis’ (200–600 C.E.) blatantly ad hoc manner of interpreting Scripture. The rabbis seem to know in advance what a verse must mean and go to great lengths to find a legitimation of that reading in the verse in question. Typically this ad hoc quality of rabbinic interpretation is explained as a means whereby the rabbis provide ‘prooftexts’ for new practices without Scriptural warrants. But what from one perspective appears as an attempt to find prooftexts is from another perspective an attempt to solve a puzzle. Conceptually speaking, solving a puzzle and finding prooftexts are worlds apart. This paper treats the rabbis as an inter‐generational community of puzzle solvers involved in the quest to discover how the oral Torah is already contained in the written Torah. Like all matching puzzles, this one is necessarily ad hoc.",https://www.tandfonline.com/doi/abs/10.1006/reli.1993.1001,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-23
604,Raphael Levy—'A Criminal in the Mouths of the People’,"In 1670, a Jewish peddler was executed in Metz, France for allegedly kidnapping a Christian child and turning him over to his co‐religionists for use as a sacrifice. More than just an early modern example of the spurious medieval ‘ritual murder accusation’, the case provides stark evidence of the complexity of anti‐semitic ideas and of the critical role still maintained by religion and religious images in fueling gentile prejudice, even on the cusp of the modern era. A thorough dissection of this case— including pivotal sections of the transcripted testimony of soldiers, housewives, tailors, and merchants who rushed forward to accuse the Jew, without evidence— shows how information about Jews was synthesized, transformed, and transmitted by individual Christians to result in judicial convictions by seemingly dispassionate government institutions.",https://www.tandfonline.com/doi/abs/10.1006/reli.1993.1002,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-23
605,Radical rhetoric and mystical religion in America's late Vietnam war era,"Using primary documents from various religious groups, interviews with former activists, and an array of alternative press literature, this paper analyzes the appropriation of radical rhetoric within the anti‐activist ideologies of mystical religions that flourished during the late Vietnam War period in the United States. Examples from several Eastern‐based religions (Divine Light Mission, Hare Krishna, and 3HO) and Western‐based groups (including the Christian World Liberation Front and the Children of God) demonstrate the manner in which former activists converted to groups that utilized radical imagery to advocate patriarchalism along with individual rather than structural transformation. These ideological positions further subdivided an already fragmented New Left movement.",https://www.tandfonline.com/doi/abs/10.1006/reli.1993.1003,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-23
606,The new social psychology of France: The heritage of Jacques Lacan,"In recent years psychology has taken on a new cenerality in French thought, but the extent and character of this development is not well understood and its religious dimension is generally overlooked. It is misleading to think of Jacques Lacan as a Freudian; his thought is rooted more in that of Hegel (via Kojève) and involves a fundamentally non‐Freudian theory of desire. Freud's focus was biological. For Lacan, as for Kojève, human appetite is oriented more toward the subjectivity of others (in a struggle for recognition between ‘self and ‘other') than toward pleasure or a release of physical tensions. The religious dimension is closely associated with the theme of a possible relation to the other as other and the question of whether recognition is something to be coerced through domination or given in the mode of love. Even without belief in a God, the Law is needed to support sublimation and to teach the love of neighbor. Other Lacanians continue this theme. François Roustang has criticized Lacan for failing to realize the full theoretical import of his own prophetic message about respect for the other, especially with reference to the transference relation and its exploitation in the analytic process. Marie Balmary brings the Lacanian thrust full circle by analyzing the way the Bible itself deals with psychological issues.",https://www.tandfonline.com/doi/abs/10.1006/reli.1993.1004,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-23
607,"The contours of hell in English thought, 1660–1750","This article examines the nature, extent and location of post-mortem punishments in late 17th- and early 18th-century England. It is particularly concerned to illuminate the discontinuity between that world and ours by showing the way in which the contours of hell reflected and embodied images of the nature of personal identity, of human personality and the role of the individual in society.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990041-2,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
608,"Buying a passport to heaven: Usury, restitution, and the merchants of medieval Genoa","Historians have argued that the ecclesiastic ban on loans at interest delayed the development of capital markets in the middle ages, and have supported this by pointing to well-documented cases of restitutions of usurious gains by famous moneylenders. Strictly, however, such evidence does not prove that usury laws affected lending, because donations by rich bankers may reflect other motivations. If usury laws had an impact, we have to exclude the Medicis or the Fuggers from the sample, and look for it among the small moneylenders of medieval Europe. Data from late medieval Genoa show that donations by merchants were no greater than those of the population at large once personal wealth is accounted for. However, among merchants the value of pious bequests correlates more closely with mercantile activity than personal wealth, a finding that supports the view that usury laws created an effective constraint on medieval capital markets.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990042-3,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
609,"Cultural continuity and cultural hegemony: Italian Catholics in New Jersey and New York, 1880–1940","In this essay I trace the theological continuity evident in Italian Catholic traditions. This line of continuity has its immediate historical origins in the religious forms of Italian rural folk. Those practices were then taken to New Jersey and New York in the closing decades of the 19th century, where they remained in evidence until well into the 20th century. The emotional configuration of the peasant in a traditional society remained as the emotional configuration of the Italian-American worker. The way in which peasants contextualized their theological lives in rural Italy was similar to the way they did so in America, for in the latter, as in the former, class subordination remained a central reality of daily life. Despite that subordination, peasants and workers achieved an air of dignity through the construction of Catholic practices which served to undermine further attempts to implement ideological domination.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990043-4,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
610,Nurturing the faithful: The role of the Sant among Britain's Sikhs,"Among the factors which have sustained the religious and cultural orientation of Sikhs in Britain, the role of the visiting Sants is of crucial importance, though little studied. Sants have shaped the lives of many of their Sikh disciples directly, inspiring others to uphold the religious ideals, and have contributed in several ways to the community's causes and institutions. The paper contributes towards an understanding of the growth and multiplicity of the Sant's role among the British Sikh community.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990044-5,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
611,The diplomatic career of Mircea Eliade: A response to Adriana Berger,"Adriana Berger has attacked Mircea Eliade's connection with the Romanian right-wing movement, the Iron Guard, or Legion of the Archangel Michael. Her article ‘Fascism and religion in Romania’, makes much of certain British Foreign Office documents which I have inspected in detail. Not only do these documents fail to corroborate Berger's conclusions but they cast real doubt on Berger's critical detachment. Her claim that Eliade was detained in England because of his political activities on behalf of the Iron Guard, and also of Nazi Germany, is without foundation. Other insinuations which she has made about Eliade's political motivations are subject to alternative interpretations. Eliade undoubtedly was vehemently nationalist in his youth and gave some support to the Legion of the Archangel Michael. However, we must constantly guard against permitting our pre-existent judgements of nationalism and fascism to dictate our reading of historical event. Even if justified, prejudice is still prejudice and is not acceptable scholarship.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990045-6,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
612,Sharing the flower: A non-supernaturalistic theory of grace,"Questioning the usual understanding of Native American religions as supernaturalistic, this study re-examines the ritual system of the Yaqui people of Arizona. First, it evaluates assumptions about the nature of religion—including God, grace, and prayer—which inform the ethnographical interpretation of Yaqui religion. Second, it reconstructs the Yaqui cosmological system and relates their complex cosmos to the traditional religious actors, the Deer Dancer and the Pascola clowns. Third it examines the master symbol, Sewa or Flower, to demonstrate that Yaqui religious logic does not correspond to the grace theory of Catholicism. Fourth, it demonstrates that flower embodies a causal system in which all religious actors, human and transcendent beings alike, achieve ritual efficacy in mutual, reciprocal acts of witnessing. Finally, the essay observes that ‘conversion’ fails to make sense of Yaqui syncretism for two related reasons. In the first place, the Yaqui neither rejected the world nor embraced a monotheism which assigns a privileged, vertical superiority to God. In the second, the Yaqui applied traditional insights deriving from the most basic realm of myth to reach an understanding that Jesus and Deer are alike powerful innocents who sacrifice themselves so that others might live. In all these ways, the essay demonstrates that the concept of the supernatural fails to explain either the traditional or the Christian sides of Yaqui religion and suggests that the same may be true for other Native American religions as well.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990017-X,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
613,"Hopi and Zuni prayer-sticks: Magic, symbolic texts, barter, or self-sacrifice?","After a critical evaluation of prayer-stick theory the article argues for a theory of prayer-stick ritual as symbolic strategies for the moral recentering of the self in relation to a human and cosmic field of others. Following Barbara and Dennis Tedlock, prayer-sticks are understood as forms of symbolic self-sacrifice that redefine an integral self as having cosmic responsibilities for maintaining life. The relationship between the symbolic action of prayer-stick ritual and sodality ‘fetishes’ is discussed in terms of the redefining and recentering processes of rites of passage. The implications of prayer-stick ritual for understanding of Pueblo social structure is also briefly discussed.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990018-Y,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
614,‘All my relatives’: Persons in Oglala religion,"Åke Hultkrantz has insisted that religion is fundamentally rooted in a belief in the supernatural. Inherent in Hultkrantz's understanding of the supernatural is a dichotomy between ‘supernature’ and ‘nature’ which posits an ontological gap between the spiritual and material dimensions of existence. This essay challenges Hultkrantz's claims through an analysis of the Oglala concept of person. It suggests that the Oglala world view provides a quite different understanding, one which embodies a relational ontology and ethic. The essay concludes that such a world view is much more similar to the model described by A. Irving Hallowell in his analysis of the Ojibwa than to Hultkrantz's framework.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990019-Z,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
615,‘Breaking bread’: Metaphor and ritual in Odawa religious practice,"The Odawa (Ottawa) Indians of the Great Lakes region metaphorically interpret the meaning of ritual feasts as one focus of social activism and self-determination. The contemporary Gi-Be Feast (‘Ghost Supper’, or Gi-Be Wiikonge) is historically derived from the 17th-century Feast of the Dead and communicates underlying traditional religious values metaphorically. Metaphors that can be delineated within contemporary Gi-Be Feasts include: Time Is A Changer, Life Is Fluid, Purposes Are Destinations, and Events Are Actions. Sharing creates solidarity because such actions voice the traditional value placed on establishing proper relationships to mediate interpersonal distance and overcome a sense of dangerous otherness. By attributing metaphorical meaning to ritual, the Odawa adapt to changing circumstances by reinforcing ethnic cohesion. The Odawa retain, reinforce, and revitalize culture by metaphorically interpreting and applying traditional values to current needs.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990020-5,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
616,Contesting world views: Dreams among the Huron and Jesuits,"During the second quarter of the 17th-century, Jesuits and Hurons engaged in a debate over the importance and centrality of dreams. From the Jesuits' perspective, dreams were peripheral and often opposed to Christian theology. For the Huron, dreams were a central feature of their religious practice and a primary source of both personal knowledge and social empowerment. Contrasting these two understandings of dreaming, this essay explores the little understood religious nature of dreams in Huron religious culture.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990021-U,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
617,The rise of blood sacrifice and priest-kingship in Mesopotamia: A ‘cosmic decree’?,The first stage of civilization appeared in the Bronze Age with templecentred urban settlements. It is not known why priest-kings were suddenly accepted as hierarchically superior rulers entitled to provisions by their fellows who thereby turned themselves into mankind's first commoners.,https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990054-8,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
618,J. G. Frazer and the Jews,"Along with H. G. Wells, J. G. Frazer was perhaps the most influential secularist voice in English in the 20th century. Nonetheless, a review of the distinctly unusual changes in his attitudes toward the Jews and Judaism over the years lends credibility to the notion that he may in fact have been ambivalent about religion throughout his long life. The key figures in this remarkable evolution were Heinrich Heine, William Robertson Smith, and Solomon Schechter; Frazer's personal relationships with the latter two were crucial in causing him to reconsider his views and move from standard academic Oxbridge antisemitism to a position that can only be characterized as semitophilic.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990055-9,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
619,Joseph Campbell on Jews and Judaism,"Joseph Campbell's private expressions of antisemitism have been documented by his acquaintances, his students, and even his friends. But Campbell's own writings attest to his prejudice. Nearly all of his references to Jews and Judaism are disdainful and hostile. Campbell's dislike of Judaism does stem in part from his dislike of Western religions generally and to that extent cannot be said to reflect antisemitism. But his dislike of Judaism is especially uncompromising and, more, appeals to common antisemitic stereotypes. At the same time Campbell applauds the mythology of Judaism, as he does every other mythology, and really seeks to substitute the mythology for the religion.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990056-A,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
620,Buddhadharma and contemporary ethics,"This article explores traditional Tibetan Buddhist views on abortion, together with their doctrinal basis and the implications that these attitudes have for the successful transmission of the religion to the west.1 In the first part of the paper a potential conflict between Tibetan Buddhist attitudes to abortion and new ethical trends is signalled. This is followed by an examination of the Tibetan rejection of abortion as evidenced in both canonical sources and the teaching of contemporary religious authorities. Attention is then paid to the doctrine of rebirth which underpins Buddhist thinking on conception and abortion. Brief mention is also made here of how this doctrine might affect attitudes to contraception, in vitro fertilization and embryo-experimentation. In the final section the contemporary situation as regards Tibetan Buddhism and abortion is explored; briefly in respect of Tibetans and more extensively in respect of potential difficulties facing Tibetan Buddhism in gaining acceptance amongst putative Western adherents for its teaching on abortion.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990057-B,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
621,The global environment as a religious issue: A sociological analysis,"The article examines the possible sociological import of recent environmental concern by various religious actors and organizations. It argues that the rise to dominance of instrumental systems such as the world economy and global system of states has brought about globalization and the global spread of values like equality and progress. The holistic style of religion prevents it from developing as a parallel instrumental system but also suits it for addressing resultant problems like vast inequalities and environmental degradation. Both of these raise questions of theodicy and the meaning of the whole. We should therefore expect the conjunction of liberal religious concern with social justice and ecological issues. There is, however, also ambiguity as progress towards social justice may contradict preservation of the natural environment.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990034-2,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
622,Primitive religious thought and the evolution of religion,"In an article in this journal about the ideas of Levy-Brühl, Don Wiebe reviewed ideas from anthropology to argue that there is indeed a primitive mentality, and that mythopoeic religious thought is an instance of this mentality. Wiebe ends by declaring religious thought generally to be mythopoeic. The anthropological literature does support well Wiebe's thesis that primitive thought is primitive, in particular those studies which use Piaget's theory of cognitive development as a guide for interpreting primitive and other thought styles. But Piaget's theory can be extended to interpret other stages of culture and thought. This aids in recognizing that religious thought develops in stages also, from primitive folktales to archaic complex myths, and then to classical rationalized theologies and most recently to symbolic theologies.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990035-3,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
623,Techniques of body and desire in Kashmir Śaivism,"This paper is concerned with the way in which monistic Śaiva ideas about the body relate to religious practices. For the Śaiva monist, the body is both identical with the pure consciousness of Śiva and is a result of the projection of his consciousness as the hierarchical cosmos. This paper examines how these ideas are reflected in Śaiva religious practices focused on the body, which intend to realize the body as divine. In this connection Śaiva visionary yoga and the transformation of emotion and instinct are considered. But perhaps the most striking and controversial use of the body is in the practices of the esoteric Śaiva liturgy, which uses desire as a means of expanding consciousness beyond the limits prescribed by vedic orthodoxy.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990036-4,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
624,Contemporary Theravāda and Zen Buddhist attitudes to human sexuality: An exercise in comparative ethics,"As in many other religions, the issue of the correct attitude towards human sexual activity reflects the fundamental philosophical standpoints of the various branches of the Buddhist religion. In this article, the Theravāda and Zen schools are examined, both in general terms and through an indepth examination of the opinions which some leading contemporary Buddhist spokesmen of both groups hold on the matter. The Theravādin stance is found to be that sexual activity is something to be ultimately transcended in the attainment of Nibbāna. This tallies with its conception of Nibbāna as fundamentally different from Samsara. As an interim measure, the Theravādins maintain that a harmonious sexual existence is best achieved by observing certain rules which define certain persons as inadmissible sexual partners, and stress the necessity of approaching those who transgress sexually in a compassionate manner. In the Zen tradition, the Mahāyāna non-dualistic concept of Nirvāna as not intrinsically different from Samsāra has led to the acceptance of sexuality as an integral aspect of the religious life, albeit one which needs to be practised within the context of the disciplined Zen life style.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990037-5,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
625,Ambiguous sexuality: Imagery and interpretation in tantric Buddhism,"A critic of the thesis that asceticism and celibacy are central to mysticism might well turn for support to the Buddhist and Hindu tantras, whose practices often are assumed to involve ‘sex in the service of enlightenment’. I will attempt to show that the issue is not nearly so simple, by demonstrating the ambiguity of sexual imagery in Buddhist tantric texts and the historical ambivalence of the tantric tradition itself regarding the place and meaning of sexuality. After presenting three highly encoded ‘performance-songs’ (caryāgīti) of the Indian Buddhist adept Kānha (11th century), I will discuss the nature of interpretation in the tantric tradition, then the various ways in which the sexual imagery in Kānha's performance songs may be read. There appear to be at least four possible levels of interpretation: (1) literal, where sexuality is overt, (2) symbolic, where the surface sexuality is a metaphor for certain meditative achievements, (3) ‘higher’ literal, where the symbolized meditative achievements are actualized by ritual sexuality, and (4) yogic, where sexual rites are revealed to entail sublimation rather than indulgence, asceticism rather than eroticism. By way of conclusion, I will address some possible criticisms of my analysis, and suggest broader comparative issues arising from it.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2892%2990038-6,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-22
626,Studying religion today,"The salience of issues of ‘objectivity’ in the study of religion is presently increasing in the context of enhanced religious conflict, controversy and overt politicization. These issues arise and ramify on various levels: epistemological, ethical, existential and interpersonal. As students of religion are increasingly impelled to ‘become part of their data’, they need to consider whether a value-neutral ‘scientific’ study of religion can remain viable in a period of religious tumult? Feminism, Liberation Theology and concern over the perceived persecution of stigmatized religious minorities (‘cults’) represent three orientations which are currently shaping the sociology of religion in the United States.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2891%2990035-O,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-21
627,The discomfiture of religious experience,"We live in an age where major and minor structured and unstructured cults are mushrooming, most of them aiming at achieving an ecstatic or religious experience. Rather than objective inquiry, reaction to them is often passionate, unreasoning, even vituperous to an extent that seems out of proportion to their relative size of clientele. On the basis of anthropological fieldwork with Apostolic congregations in the U.S.A., Mexico and Yucatán, and as a teacher of a specific technique for achieving religious ecstatic experiences in workshops, I propose to examine some of the cultural and psychological reasons for this abrogation of objectivity.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2891%2990036-P,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-21
628,Rational action and uncontrolled violence: Explaining Hindu communalism,"The assertion of Hindu identity in contemporary India takes two characteristic forms: organized movements notable for their effective action; and uncontrolled mob violence. Understanding this apparent paradox entails both general religio-historical explanation and culturally specific interpretation. From a general perspective, organized movements and mob violence each offers a means of identifying with the same religious object—in this case, the Hindu nation, newly valorized in urban India. But the specific relationship between the two can be interpreted through themes of control and violence in Shaivite myth.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2891%2990038-R,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-21
629,Rudolf Otto and the politics of Utopia,"In 1920 Rudolf Otto founded an international league to work for right, justice and peace. Known as the Religiöser Menschheitsbund, the league was a deliberate attempt to provide a necessary moral and non-political complement to the League of Nations. The article examines the history of the Religiöser Menschheitsbund, its ideology and practice and its contexts. Its aim is to show that in significant respects Otto's mature work reflects his convictions as a religious left liberal.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2891%2990049-V,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-21
630,"Religion, laughter and the ludicrous","When the ludicrous appears in a religion, it affects the entire religion. Consequently, the ludicrous should be analysed in a systematic way as part of the religious totality. The comic forms are interesting because they are ludicrous, but they are even more interesting because they have a considerable power to generate meanings. The present article concentrates on structural and phenomenological aspects of the ludicrous in religions. The article (1) Discusses methods and pitfalls in an investigation of the ludicrous in religious texts, (2) Describes the structure of comical incongruities in religion, (3) Interprets the meanings of laughter as an opening up of the human body, and (4) Suggests a connection between the transcending functions of mystical and ludicrous experiences.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2891%2990050-Z,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-21
631,How environmentalist is Buddhism?,"This article examines some of the presuppositions underlying contemporary Buddhist support for an environmentalist ethic. It shows that canonical texts do not always support such claims, and that the notion of nature itself sits uncomfortably within a Buddhist framework. The paper concludes by suggesting that the process of Buddhist/Christian dialogue has contributed to a significant shift in the way that Buddhists must now see themselves as beings-within-the-world and wonders whether this innovation can be sustained by traditional Buddhist cosmology.",https://www.tandfonline.com/doi/abs/10.1016/0048-721X%2891%2990058-X,https://www.tandfonline.com/loi/rrel20?treeId=vrrel20-21
